publish_date,author_num,degree_avg,degree_med,title_word_num,body_word_num,word_num,image_num
1588564800.0,1,0.0,0,10,355,365,1
1588564800.0,0,0.0,0,11,332,343,1
1588564800.0,0,0.0,0,10,512,522,1
1588564800.0,0,0.0,0,6,1236,1242,1
1588564800.0,0,0.0,0,10,1284,1294,1
1588564800.0,1,0.0,0,12,164,176,1
1588564800.0,1,0.0,0,13,96,109,1
1588564800.0,1,0.0,0,14,449,463,1
1588651200.0,1,0.0,0,16,440,456,1
1588651200.0,0,0.0,0,10,264,274,1
1588651200.0,2,1.0,1,15,1696,1711,1
1588651200.0,1,0.0,0,8,887,895,1
1588651200.0,2,1.0,1,11,1847,1858,1
1588651200.0,1,0.0,0,13,719,732,1
1588651200.0,1,2.0,2,10,699,709,1
1588651200.0,1,0.0,0,15,294,309,1
1588651200.0,2,1.5,1,13,1918,1931,1
1588651200.0,0,0.0,0,6,870,876,1
1588651200.0,1,0.0,0,1,2178,2179,0
1588651200.0,0,0.0,0,17,1229,1246,1
1588651200.0,0,0.0,0,9,1229,1238,1
1588651200.0,1,0.0,0,8,698,706,1
1588651200.0,0,0.0,0,9,231,240,1
1588651200.0,1,0.0,0,11,251,262,1
1588651200.0,0,0.0,0,8,384,392,1
1588651200.0,1,0.0,0,16,363,379,1
1588651200.0,1,0.0,0,9,183,192,1
1588651200.0,1,8.0,8,11,617,628,1
1588651200.0,0,0.0,0,7,947,954,1
1588651200.0,0,0.0,0,14,248,262,1
1588651200.0,0,0.0,0,8,1352,1360,1
1588651200.0,1,0.0,0,9,1326,1335,1
1588651200.0,1,1.0,1,9,192,201,1
1588737600.0,1,0.0,0,10,1495,1505,1
1588737600.0,1,0.0,0,6,1371,1377,1
1588737600.0,1,0.0,0,12,614,626,1
1588737600.0,3,2.0,2,9,1618,1627,1
1588737600.0,1,0.0,0,5,638,643,1
1588737600.0,0,0.0,0,8,88,96,1
1588737600.0,2,1.0,1,15,149,164,1
1588737600.0,1,0.0,0,7,1716,1723,1
1588737600.0,0,0.0,0,13,1237,1250,1
1588737600.0,1,0.0,0,15,228,243,1
1588737600.0,0,0.0,0,9,401,410,1
1588737600.0,1,0.0,0,18,1309,1327,1
1588737600.0,0,0.0,0,14,885,899,1
1588737600.0,1,1.0,1,9,666,675,1
1588737600.0,2,1.5,1,16,1093,1109,1
1588737600.0,1,0.0,0,24,345,369,1
1588737600.0,0,0.0,0,8,784,792,1
1588737600.0,2,1.0,1,5,1431,1436,1
1588737600.0,0,0.0,0,16,578,594,1
1588737600.0,1,0.0,0,10,574,584,1
1588737600.0,1,0.0,0,9,239,248,1
1588737600.0,1,0.0,0,12,490,502,1
1588737600.0,1,0.0,0,10,1730,1740,1
1588737600.0,1,0.0,0,9,1050,1059,1
1588737600.0,1,0.0,0,9,686,695,1
1588737600.0,1,0.0,0,6,176,182,1
1588824000.0,0,0.0,0,13,512,525,1
1588824000.0,1,0.0,0,10,399,409,1
1588824000.0,1,0.0,0,14,407,421,1
1588824000.0,1,0.0,0,10,3463,3473,1
1588824000.0,1,0.0,0,10,706,716,1
1588824000.0,2,4.5,4,21,689,710,1
1588824000.0,1,0.0,0,9,508,517,1
1588824000.0,1,1.0,1,11,724,735,1
1588824000.0,0,0.0,0,6,103,109,1
1588824000.0,1,8.0,8,10,566,576,1
1588824000.0,1,8.0,8,6,220,226,1
1588824000.0,1,0.0,0,13,228,241,1
1588824000.0,3,4.666666666666667,2,6,4025,4031,1
1588824000.0,1,0.0,0,13,707,720,1
1588824000.0,0,0.0,0,20,488,508,1
1588824000.0,0,0.0,0,13,918,931,1
1588824000.0,1,2.0,2,19,509,528,1
1588824000.0,1,0.0,0,9,1308,1317,1
1588824000.0,1,0.0,0,10,1229,1239,1
1588824000.0,0,0.0,0,13,316,329,1
1588824000.0,2,3.0,3,14,41,55,1
1588824000.0,1,3.0,3,16,770,786,1
1588824000.0,1,3.0,3,16,658,674,1
1588824000.0,1,0.0,0,9,1374,1383,1
1588824000.0,1,0.0,0,7,602,609,1
1588824000.0,2,1.5,1,8,406,414,1
1588824000.0,0,0.0,0,9,246,255,1
1588824000.0,1,0.0,0,10,692,702,1
1588824000.0,1,0.0,0,15,625,640,1
1588824000.0,0,0.0,0,9,591,600,0
1588824000.0,1,0.0,0,11,461,472,1
1588824000.0,0,0.0,0,13,356,369,1
1588824000.0,0,0.0,0,12,219,231,0
1588824000.0,1,0.0,0,17,233,250,1
1588824000.0,1,2.0,2,14,230,244,1
1588824000.0,1,1.0,1,10,154,164,1
1588910400.0,1,0.0,0,18,708,726,1
1588910400.0,0,0.0,0,10,322,332,1
1588910400.0,1,0.0,0,13,997,1010,1
1588910400.0,1,0.0,0,16,388,404,1
1588910400.0,0,0.0,0,4,692,696,1
1588910400.0,1,9.0,9,11,681,692,1
1588910400.0,1,0.0,0,9,1224,1233,1
1588910400.0,1,0.0,0,11,602,613,1
1588910400.0,1,0.0,0,4,602,606,1
1588910400.0,1,0.0,0,11,80,91,1
1588910400.0,1,0.0,0,11,350,361,1
1588910400.0,2,1.0,1,10,431,441,1
1588910400.0,0,0.0,0,8,646,654,0
1588910400.0,0,0.0,0,10,2236,2246,0
1588910400.0,1,8.0,8,13,233,246,1
1588910400.0,0,0.0,0,12,935,947,0
1588910400.0,1,0.0,0,20,791,811,1
1588910400.0,2,4.5,4,15,701,716,1
1588910400.0,1,1.0,1,9,270,279,1
1588910400.0,2,1.0,1,12,479,491,1
1588910400.0,0,0.0,0,11,1095,1106,1
1588910400.0,1,1.0,1,10,824,834,1
1588910400.0,1,1.0,1,14,749,763,1
1588910400.0,1,0.0,0,18,791,809,1
1588910400.0,0,0.0,0,10,829,839,1
1588910400.0,3,2.6666666666666665,3,11,1086,1097,1
1588910400.0,1,0.0,0,18,735,753,1
1588910400.0,1,0.0,0,10,311,321,1
1588910400.0,0,0.0,0,17,515,532,1
1588910400.0,1,0.0,0,10,1080,1090,1
1588910400.0,0,0.0,0,8,289,297,1
1588910400.0,1,3.0,3,12,723,735,1
1588910400.0,1,0.0,0,17,1029,1046,1
1588910400.0,1,0.0,0,16,1033,1049,1
1588910400.0,2,1.0,1,9,2640,2649,1
1588910400.0,1,0.0,0,15,1043,1058,1
1588910400.0,1,0.0,0,11,432,443,1
1588910400.0,0,0.0,0,7,579,586,1
1588910400.0,1,0.0,0,11,823,834,1
1588996800.0,1,0.0,0,12,828,840,1
1588996800.0,1,0.0,0,13,2176,2189,1
1588996800.0,1,8.0,8,7,228,235,1
1588996800.0,2,1.0,1,11,3761,3772,1
1588996800.0,2,1.0,1,8,813,821,1
1588996800.0,0,0.0,0,13,993,1006,1
1588996800.0,1,8.0,8,13,734,747,1
1588996800.0,1,0.0,0,5,433,438,1
1589083200.0,0,0.0,0,12,2113,2125,1
1589083200.0,1,0.0,0,10,1715,1725,1
1589083200.0,0,0.0,0,25,1659,1684,1
1589083200.0,0,0.0,0,14,278,292,1
1589083200.0,0,0.0,0,11,1071,1082,1
1589083200.0,0,0.0,0,9,955,964,1
1589083200.0,1,3.0,3,16,396,412,1
1589083200.0,0,0.0,0,10,665,675,1
1589083200.0,1,0.0,0,16,347,363,1
1589083200.0,1,0.0,0,12,730,742,1
1589083200.0,1,0.0,0,8,187,195,1
1589083200.0,1,0.0,0,13,259,272,1
1589083200.0,2,1.5,1,10,635,645,1
1589083200.0,1,0.0,0,15,699,714,1
1589083200.0,1,0.0,0,10,65,75,1
1589083200.0,2,4.5,4,19,1214,1233,1
1589083200.0,1,0.0,0,10,588,598,1
1589083200.0,0,0.0,0,10,378,388,1
1589083200.0,1,0.0,0,14,483,497,1
1589083200.0,1,0.0,0,17,332,349,1
1589083200.0,0,0.0,0,9,2388,2397,1
1589169600.0,1,0.0,0,10,362,372,1
1589169600.0,0,0.0,0,17,1887,1904,1
1589169600.0,1,0.0,0,11,67,78,1
1589169600.0,2,1.0,1,12,1939,1951,1
1589169600.0,3,4.0,2,11,1262,1273,1
1589169600.0,0,0.0,0,10,1173,1183,1
1589169600.0,0,0.0,0,17,1607,1624,1
1589169600.0,0,0.0,0,15,663,678,1
1589169600.0,0,0.0,0,11,537,548,1
1589169600.0,0,0.0,0,11,740,751,1
1589169600.0,0,0.0,0,12,721,733,1
1589169600.0,1,0.0,0,11,96,107,1
1589169600.0,1,3.0,3,12,740,752,1
1589169600.0,1,0.0,0,5,786,791,1
1589169600.0,2,1.0,1,16,789,805,1
1589169600.0,2,1.0,1,12,1211,1223,1
1589169600.0,0,0.0,0,22,745,767,1
1589169600.0,1,8.0,8,10,199,209,1
1589169600.0,1,0.0,0,12,691,703,1
1589169600.0,0,0.0,0,8,32,40,1
1589169600.0,1,0.0,0,14,800,814,1
1589169600.0,1,3.0,3,17,499,516,1
1589169600.0,1,0.0,0,10,699,709,1
1589169600.0,1,3.0,3,17,934,951,1
1589169600.0,1,0.0,0,12,199,211,1
1589169600.0,1,0.0,0,13,1046,1059,1
1589169600.0,1,1.0,1,21,865,886,1
1589169600.0,1,3.0,3,11,489,500,1
1589169600.0,0,0.0,0,5,871,876,1
1589169600.0,2,1.0,1,15,636,651,1
1589169600.0,1,0.0,0,13,188,201,1
1589169600.0,1,1.0,1,14,137,151,1
1589169600.0,1,1.0,1,7,293,300,1
1589169600.0,1,0.0,0,11,2038,2049,1
1589169600.0,1,0.0,0,11,436,447,1
1589169600.0,0,0.0,0,10,551,561,1
1589256000.0,0,0.0,0,9,329,338,1
1589256000.0,1,2.0,2,12,339,351,1
1589256000.0,0,0.0,0,11,794,805,1
1589256000.0,3,4.333333333333333,5,9,997,1006,1
1589256000.0,0,0.0,0,10,809,819,1
1589256000.0,1,0.0,0,4,1260,1264,1
1589256000.0,1,8.0,8,12,253,265,1
1589256000.0,1,0.0,0,12,605,617,1
1589256000.0,1,0.0,0,12,822,834,1
1589256000.0,4,3.0,3,9,3199,3208,1
1589256000.0,0,0.0,0,11,483,494,1
1589256000.0,0,0.0,0,7,604,611,1
1589256000.0,0,0.0,0,12,377,389,1
1589256000.0,2,1.0,1,15,1186,1201,1
1589256000.0,1,0.0,0,15,1742,1757,1
1589256000.0,1,0.0,0,10,560,570,1
1589256000.0,0,0.0,0,9,274,283,1
1589256000.0,1,0.0,0,12,479,491,1
1589256000.0,1,8.0,8,10,321,331,1
1589256000.0,0,0.0,0,12,577,589,0
1589256000.0,1,0.0,0,17,989,1006,1
1589256000.0,1,0.0,0,13,7328,7341,1
1589256000.0,2,1.5,1,10,316,326,1
1589256000.0,1,0.0,0,5,473,478,1
1589256000.0,1,2.0,2,14,392,406,1
1589256000.0,1,3.0,3,13,383,396,1
1589256000.0,1,0.0,0,14,252,266,1
1589256000.0,1,1.0,1,13,430,443,1
1589256000.0,2,1.5,1,14,660,674,1
1589256000.0,1,0.0,0,33,2245,2278,1
1589256000.0,1,9.0,9,13,1731,1744,1
1589256000.0,1,0.0,0,18,200,218,1
1589256000.0,1,0.0,0,13,596,609,1
1589256000.0,1,0.0,0,5,549,554,1
1589256000.0,2,4.5,4,11,1058,1069,1
1589256000.0,0,0.0,0,15,6585,6600,1
1589256000.0,0,0.0,0,10,98,108,1
1589256000.0,0,0.0,0,10,408,418,1
1589256000.0,0,0.0,0,10,238,248,1
1589256000.0,1,1.0,1,22,759,781,1
1589256000.0,1,3.0,3,18,626,644,1
1589256000.0,2,1.0,1,9,1991,2000,1
1589256000.0,1,0.0,0,13,597,610,1
1589256000.0,1,0.0,0,15,618,633,1
1589256000.0,0,0.0,0,10,838,848,1
1589256000.0,1,0.0,0,8,1393,1401,1
1589342400.0,1,0.0,0,15,1005,1020,1
1589342400.0,1,0.0,0,8,1279,1287,1
1589342400.0,1,0.0,0,9,1137,1146,1
1589342400.0,1,0.0,0,8,1628,1636,1
1589342400.0,0,0.0,0,11,543,554,1
1589342400.0,1,0.0,0,8,1291,1299,1
1589342400.0,1,0.0,0,9,1058,1067,1
1589342400.0,0,0.0,0,11,508,519,1
1589342400.0,1,0.0,0,6,551,557,1
1589342400.0,1,0.0,0,9,3731,3740,1
1589342400.0,2,1.0,1,6,379,385,1
1589342400.0,1,0.0,0,5,1021,1026,1
1589342400.0,0,0.0,0,7,143,150,1
1589342400.0,2,0.0,0,6,807,813,1
1589342400.0,0,0.0,0,11,542,553,1
1589342400.0,0,0.0,0,11,575,586,1
1589342400.0,1,0.0,0,15,460,475,1
1589342400.0,1,2.0,2,10,606,616,1
1589342400.0,2,1.0,1,17,401,418,1
1589342400.0,1,0.0,0,31,815,846,1
1589342400.0,1,0.0,0,27,137,164,1
1589342400.0,1,0.0,0,16,1719,1735,1
1589342400.0,1,0.0,0,17,744,761,1
1589342400.0,1,0.0,0,18,400,418,1
1589342400.0,1,2.0,2,22,288,310,1
1589342400.0,1,0.0,0,8,1103,1111,1
1589342400.0,0,0.0,0,14,592,606,1
1589342400.0,1,0.0,0,16,1578,1594,1
1589342400.0,1,0.0,0,38,676,714,1
1589342400.0,1,0.0,0,15,1420,1435,1
1589342400.0,1,0.0,0,12,1457,1469,1
1589342400.0,1,8.0,8,10,2028,2038,1
1589342400.0,2,1.0,1,14,2170,2184,1
1589342400.0,1,0.0,0,9,550,559,1
1589342400.0,1,2.0,2,12,516,528,1
1589342400.0,1,0.0,0,9,1687,1696,1
1589342400.0,1,9.0,9,13,441,454,1
1589342400.0,0,0.0,0,9,623,632,1
1589342400.0,1,0.0,0,13,359,372,1
1589342400.0,1,0.0,0,8,804,812,1
1589342400.0,2,1.0,1,8,1640,1648,1
1589342400.0,1,0.0,0,8,2353,2361,1
1589342400.0,0,0.0,0,11,828,839,0
1589342400.0,0,0.0,0,9,740,749,0
1589342400.0,1,2.0,2,20,439,459,1
1589342400.0,1,0.0,0,8,374,382,1
1589342400.0,2,1.5,1,17,1289,1306,1
1589342400.0,1,3.0,3,24,670,694,1
1589342400.0,1,0.0,0,10,1259,1269,1
1589428800.0,1,0.0,0,12,657,669,1
1589428800.0,1,0.0,0,10,830,840,1
1589428800.0,0,0.0,0,18,536,554,1
1589428800.0,1,1.0,1,11,961,972,1
1589428800.0,1,0.0,0,12,1573,1585,1
1589428800.0,1,8.0,8,8,308,316,1
1589428800.0,0,0.0,0,8,563,571,1
1589428800.0,2,1.0,1,6,753,759,1
1589428800.0,1,0.0,0,13,507,520,1
1589428800.0,1,0.0,0,14,1063,1077,1
1589428800.0,1,8.0,8,15,299,314,1
1589428800.0,1,0.0,0,17,306,323,1
1589428800.0,1,0.0,0,18,472,490,1
1589428800.0,1,0.0,0,13,424,437,1
1589428800.0,0,0.0,0,11,645,656,1
1589428800.0,0,0.0,0,12,352,364,1
1589428800.0,1,0.0,0,15,461,476,1
1589428800.0,1,0.0,0,12,752,764,1
1589428800.0,1,0.0,0,7,1135,1142,1
1589428800.0,1,0.0,0,4,1486,1490,1
1589428800.0,0,0.0,0,13,2245,2258,1
1589428800.0,0,0.0,0,19,718,737,1
1589428800.0,1,0.0,0,14,962,976,1
1589428800.0,1,0.0,0,17,1229,1246,1
1589428800.0,0,0.0,0,9,675,684,1
1589428800.0,0,0.0,0,11,2828,2839,1
1589428800.0,0,0.0,0,10,621,631,1
1589428800.0,1,0.0,0,9,1294,1303,1
1589428800.0,1,0.0,0,15,690,705,1
1589428800.0,2,1.0,1,7,453,460,1
1589428800.0,0,0.0,0,14,1081,1095,1
1589428800.0,0,0.0,0,7,675,682,1
1589428800.0,0,0.0,0,10,518,528,1
1589428800.0,2,1.0,1,12,1223,1235,1
1589428800.0,1,0.0,0,20,687,707,1
1589428800.0,1,8.0,8,11,505,516,1
1589428800.0,1,0.0,0,13,959,972,1
1589428800.0,1,0.0,0,18,222,240,1
1589428800.0,1,0.0,0,13,311,324,1
1589428800.0,2,1.0,1,15,177,192,1
1589428800.0,1,0.0,0,18,616,634,1
1589428800.0,2,2.5,2,13,265,278,1
1589428800.0,1,0.0,0,7,501,508,1
1589428800.0,1,0.0,0,13,293,306,1
1589428800.0,2,1.0,1,10,602,612,1
1589428800.0,1,0.0,0,22,384,406,1
1589428800.0,1,0.0,0,14,803,817,1
1589428800.0,1,0.0,0,13,332,345,1
1589428800.0,1,0.0,0,9,1077,1086,1
1589428800.0,1,1.0,1,12,650,662,1
1589428800.0,1,0.0,0,18,1044,1062,1
1589428800.0,1,0.0,0,23,101,124,1
1589428800.0,1,0.0,0,27,364,391,1
1589428800.0,1,0.0,0,28,1172,1200,1
1589428800.0,1,0.0,0,17,341,358,1
1589428800.0,1,1.0,1,17,575,592,1
1589428800.0,1,2.0,2,12,1134,1146,1
1589428800.0,1,0.0,0,19,659,678,1
1589428800.0,1,1.0,1,7,756,763,1
1589428800.0,2,1.5,1,11,365,376,1
1589428800.0,1,0.0,0,15,451,466,1
1589428800.0,1,0.0,0,27,763,790,1
1589428800.0,0,0.0,0,10,830,840,1
1589428800.0,2,1.5,1,10,890,900,1
1589428800.0,1,0.0,0,32,526,558,1
1589428800.0,1,0.0,0,12,348,360,1
1589428800.0,1,0.0,0,23,405,428,1
1589428800.0,1,0.0,0,10,602,612,1
1589428800.0,2,4.5,4,19,1047,1066,1
1589428800.0,1,0.0,0,15,441,456,1
1589428800.0,1,3.0,3,16,423,439,1
1589428800.0,1,3.0,3,12,634,646,1
1589428800.0,0,0.0,0,8,225,233,1
1589428800.0,1,0.0,0,16,142,158,1
1589428800.0,1,0.0,0,11,644,655,1
1589428800.0,0,0.0,0,9,910,919,1
1589428800.0,1,0.0,0,6,602,608,1
1589428800.0,1,0.0,0,22,516,538,1
1589428800.0,1,0.0,0,11,718,729,1
1589515200.0,1,1.0,1,11,472,483,1
1589515200.0,3,2.0,2,16,959,975,1
1589515200.0,1,2.0,2,16,352,368,1
1589515200.0,1,0.0,0,25,1168,1193,1
1589515200.0,1,0.0,0,10,1151,1161,1
1589515200.0,1,8.0,8,7,946,953,1
1589515200.0,2,1.0,1,20,1768,1788,1
1589515200.0,1,8.0,8,12,294,306,1
1589515200.0,1,1.0,1,17,586,603,1
1589515200.0,1,0.0,0,24,335,359,1
1589515200.0,1,1.0,1,27,735,762,1
1589515200.0,1,8.0,8,12,253,265,1
1589515200.0,1,0.0,0,22,1086,1108,1
1589515200.0,1,0.0,0,11,570,581,1
1589515200.0,1,0.0,0,16,462,478,1
1589515200.0,1,0.0,0,16,538,554,1
1589515200.0,1,1.0,1,23,719,742,1
1589515200.0,1,0.0,0,17,959,976,1
1589515200.0,1,0.0,0,10,589,599,1
1589515200.0,3,2.0,2,8,100,108,1
1589515200.0,1,0.0,0,10,764,774,1
1589515200.0,1,0.0,0,12,798,810,1
1589515200.0,1,0.0,0,17,1489,1506,1
1589515200.0,1,1.0,1,30,1205,1235,1
1589515200.0,1,0.0,0,9,575,584,1
1589515200.0,2,1.0,1,17,586,603,1
1589515200.0,1,0.0,0,21,262,283,1
1589515200.0,1,1.0,1,22,621,643,1
1589515200.0,1,0.0,0,20,461,481,1
1589515200.0,1,0.0,0,12,605,617,1
1589515200.0,1,0.0,0,11,323,334,1
1589515200.0,1,0.0,0,11,978,989,1
1589515200.0,1,0.0,0,32,283,315,1
1589515200.0,1,0.0,0,19,763,782,1
1589515200.0,1,0.0,0,19,124,143,1
1589515200.0,2,1.5,1,12,408,420,1
1589515200.0,1,0.0,0,30,411,441,1
1589515200.0,3,2.0,2,16,550,566,1
1589515200.0,2,1.0,1,16,1113,1129,1
1589515200.0,2,1.0,1,11,2405,2416,1
1589515200.0,1,1.0,1,14,980,994,1
1589515200.0,1,0.0,0,20,710,730,1
1589515200.0,1,0.0,0,30,1059,1089,1
1589515200.0,1,0.0,0,12,135,147,1
1589515200.0,1,0.0,0,12,468,480,1
1589515200.0,1,0.0,0,21,702,723,1
1589515200.0,1,0.0,0,10,449,459,1
1589515200.0,2,1.5,1,13,565,578,1
1589515200.0,1,0.0,0,8,602,610,1
1589515200.0,1,0.0,0,15,2158,2173,1
1589515200.0,2,1.0,1,9,741,750,1
1589515200.0,1,0.0,0,7,629,636,1
1589515200.0,1,0.0,0,11,802,813,1
1589515200.0,1,0.0,0,5,612,617,1
1589515200.0,1,3.0,3,12,2189,2201,1
1589515200.0,1,0.0,0,14,674,688,1
1589515200.0,1,0.0,0,16,376,392,1
1589515200.0,1,0.0,0,11,1307,1318,1
1589515200.0,1,0.0,0,18,759,777,1
1589515200.0,1,0.0,0,7,727,734,1
1589515200.0,1,0.0,0,10,805,815,1
1589515200.0,1,0.0,0,13,188,201,1
1589515200.0,0,0.0,0,8,752,760,1
1589515200.0,1,0.0,0,25,917,942,1
1589515200.0,2,1.0,1,14,1460,1474,1
1589515200.0,1,0.0,0,12,577,589,1
1589515200.0,1,0.0,0,19,716,735,1
1589515200.0,1,0.0,0,11,453,464,1
1589515200.0,0,0.0,0,12,326,338,1
1589515200.0,1,0.0,0,14,372,386,1
1589515200.0,1,0.0,0,6,590,596,1
1589515200.0,1,0.0,0,14,504,518,1
1589515200.0,1,0.0,0,7,409,416,1
1589515200.0,1,0.0,0,9,466,475,1
1589515200.0,1,0.0,0,17,631,648,1
1589515200.0,1,0.0,0,26,417,443,1
1589515200.0,1,1.0,1,8,896,904,1
1589515200.0,1,0.0,0,6,508,514,1
1589515200.0,1,0.0,0,19,313,332,1
1589515200.0,2,1.0,1,17,1950,1967,1
1589515200.0,1,0.0,0,11,349,360,1
1589515200.0,1,0.0,0,8,1683,1691,1
1589515200.0,1,0.0,0,12,575,587,1
1589515200.0,1,0.0,0,11,639,650,1
1589515200.0,1,5.0,5,15,1894,1909,1
1589515200.0,1,0.0,0,13,1526,1539,1
1589515200.0,1,3.0,3,13,569,582,1
1589515200.0,1,0.0,0,11,1375,1386,1
1589515200.0,0,0.0,0,25,453,478,1
1589515200.0,2,1.0,1,13,955,968,1
1589515200.0,1,0.0,0,9,521,530,1
1589515200.0,1,0.0,0,18,439,457,1
1589515200.0,0,0.0,0,10,950,960,1
1589515200.0,1,0.0,0,11,410,421,1
1589515200.0,0,0.0,0,13,303,316,1
1589515200.0,0,0.0,0,15,327,342,1
1589515200.0,1,1.0,1,14,1627,1641,1
1589515200.0,1,0.0,0,14,950,964,1
1589515200.0,0,0.0,0,10,102,112,1
1589515200.0,1,1.0,1,10,284,294,1
1589515200.0,1,0.0,0,9,150,159,1
1589515200.0,1,0.0,0,10,667,677,1
1589515200.0,1,0.0,0,15,633,648,1
1589515200.0,1,0.0,0,18,392,410,1
1589515200.0,0,0.0,0,17,549,566,1
1589515200.0,1,0.0,0,12,216,228,1
1589515200.0,1,0.0,0,15,469,484,1
1589515200.0,1,1.0,1,12,785,797,1
1589515200.0,3,2.3333333333333335,2,10,1811,1821,1
1589515200.0,1,0.0,0,11,759,770,1
1589515200.0,1,0.0,0,11,1549,1560,1
1589515200.0,1,0.0,0,8,297,305,1
1589515200.0,1,0.0,0,7,722,729,1
1589515200.0,1,0.0,0,13,2875,2888,1
1589515200.0,1,0.0,0,14,413,427,1
1589515200.0,1,0.0,0,20,684,704,1
1589515200.0,1,3.0,3,11,628,639,1
1589515200.0,1,0.0,0,13,552,565,1
1589515200.0,1,2.0,2,10,331,341,1
1589515200.0,1,0.0,0,28,1253,1281,1
1589515200.0,1,10.0,10,12,2394,2406,1
1589515200.0,2,1.0,1,15,830,845,1
1589515200.0,1,1.0,1,26,523,549,1
1589515200.0,1,0.0,0,8,602,610,1
1589515200.0,1,0.0,0,9,1251,1260,1
1589515200.0,1,2.0,2,25,1186,1211,1
1589515200.0,1,0.0,0,12,868,880,1
1589515200.0,1,0.0,0,16,1050,1066,1
1589515200.0,1,0.0,0,6,961,967,1
1589515200.0,1,0.0,0,17,554,571,1
1589515200.0,2,1.5,1,15,552,567,1
1589515200.0,1,0.0,0,13,201,214,1
1589515200.0,1,0.0,0,17,170,187,1
1589515200.0,3,2.0,2,13,1758,1771,1
1589515200.0,1,0.0,0,11,569,580,1
1589515200.0,1,1.0,1,8,526,534,1
1589515200.0,1,0.0,0,13,736,749,1
1589515200.0,1,0.0,0,12,447,459,1
1589515200.0,1,0.0,0,8,642,650,1
1589515200.0,1,1.0,1,11,485,496,1
1589515200.0,1,0.0,0,9,374,383,1
1589515200.0,3,2.0,2,18,341,359,1
1589515200.0,1,0.0,0,16,1201,1217,1
1589515200.0,1,0.0,0,7,1919,1926,1
1589515200.0,1,2.0,2,6,602,608,1
1589515200.0,1,0.0,0,18,819,837,1
1589515200.0,1,0.0,0,19,1042,1061,1
1589515200.0,1,0.0,0,11,3403,3414,1
1589515200.0,0,0.0,0,4,602,606,1
1589515200.0,1,0.0,0,28,1088,1116,1
1589515200.0,0,0.0,0,12,224,236,1
1589515200.0,1,0.0,0,12,430,442,1
1589515200.0,1,0.0,0,18,412,430,1
1589515200.0,1,0.0,0,19,410,429,1
1589515200.0,1,0.0,0,12,1792,1804,1
1589515200.0,0,0.0,0,6,411,417,1
1589515200.0,1,0.0,0,12,417,429,1
1589515200.0,0,0.0,0,4,866,870,1
1589515200.0,1,0.0,0,7,1457,1464,1
1589515200.0,1,0.0,0,6,1274,1280,1
1589515200.0,0,0.0,0,24,1219,1243,1
1589515200.0,0,0.0,0,6,455,461,1
1589515200.0,1,0.0,0,14,872,886,1
1589515200.0,0,0.0,0,13,3924,3937,1
1589515200.0,1,0.0,0,23,1962,1985,1
1589515200.0,0,0.0,0,9,228,237,1
1589515200.0,1,0.0,0,14,465,479,1
1589515200.0,1,0.0,0,10,837,847,1
1589515200.0,1,0.0,0,9,314,323,1
1589515200.0,0,0.0,0,14,332,346,1
1589515200.0,2,1.0,1,11,335,346,1
1589515200.0,0,0.0,0,12,501,513,1
1589515200.0,1,0.0,0,5,633,638,1
1589515200.0,2,1.0,1,15,995,1010,1
1589601600.0,1,0.0,0,1,1074,1075,1
1589601600.0,1,0.0,0,4,1193,1197,1
1589601600.0,1,0.0,0,6,1272,1278,1
1589601600.0,1,0.0,0,10,1851,1861,1
1589601600.0,1,0.0,0,4,1070,1074,1
1589601600.0,1,0.0,0,14,959,973,1
1589601600.0,1,0.0,0,10,1968,1978,1
1589601600.0,1,0.0,0,19,525,544,1
1589601600.0,4,3.25,3,9,12528,12537,1
1589601600.0,1,0.0,0,8,25,33,1
1589601600.0,1,0.0,0,21,637,658,1
1589601600.0,2,1.5,1,8,2273,2281,1
1589601600.0,1,0.0,0,11,314,325,1
1589601600.0,0,0.0,0,12,334,346,1
1589601600.0,1,0.0,0,15,796,811,1
1589601600.0,0,0.0,0,20,345,365,1
1589601600.0,1,0.0,0,10,560,570,1
1589601600.0,3,2.0,2,18,180,198,1
1589601600.0,1,0.0,0,21,175,196,1
1589601600.0,1,0.0,0,16,399,415,1
1589601600.0,2,1.0,1,11,316,327,1
1589601600.0,1,0.0,0,11,520,531,1
1589601600.0,1,2.0,2,13,499,512,1
1589601600.0,0,0.0,0,18,367,385,1
1589601600.0,1,0.0,0,11,1278,1289,1
1589601600.0,2,1.0,1,10,124,134,1
1589601600.0,1,0.0,0,13,300,313,1
1589601600.0,2,1.0,1,9,948,957,1
1589601600.0,1,0.0,0,11,654,665,1
1589601600.0,1,0.0,0,10,1246,1256,1
1589601600.0,1,0.0,0,11,853,864,1
1589601600.0,1,0.0,0,10,1537,1547,1
1589601600.0,1,0.0,0,17,4493,4510,1
1589601600.0,1,0.0,0,4,553,557,1
1589601600.0,1,0.0,0,6,602,608,1
1589601600.0,1,0.0,0,13,1245,1258,1
1589601600.0,1,0.0,0,20,226,246,1
1589601600.0,3,2.0,2,12,2146,2158,1
1589601600.0,1,0.0,0,20,276,296,1
1589601600.0,1,0.0,0,14,1587,1601,1
1589601600.0,2,1.0,1,14,657,671,1
1589601600.0,0,0.0,0,16,2725,2741,1
1589601600.0,1,0.0,0,19,2728,2747,1
1589601600.0,1,0.0,0,20,1078,1098,1
1589601600.0,1,0.0,0,18,445,463,1
